SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
IPRU8977,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1168D Pl J - DP-HYDPO,MF,04-MAR-2016,10,1,INF109KB1RS7,10
IPRU8982,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1150D Pl N - DP-CO,MF,10-MAR-2016,10,1,INF109KB1SD7,10
IPRU8983,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1150D Pl N - DP-HYDPO,MF,10-MAR-2016,10,1,INF109KB1SE5,10
IPRU8992,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1127D Pl R - DP-CO,MF,28-MAR-2016,10,1,INF109KB1TB9,10
IPRU8993,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1127D Pl R - DP-HYDPO,MF,28-MAR-2016,10,1,INF109KB1TC7,10
IPRU8998,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1130D Pl T - DP-CO,MF,31-MAR-2016,10,1,INF109KB1TF0,10
IPRU8999,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1130D Pl T - DP-HYDP,MF,31-MAR-2016,10,1,INF109KB1TG8,10
IPRU9000,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1156D Pl U - DP-CO,MF,06-APR-2016,10,1,INF109KB1TN4,10
IPRU9002,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1135D Pl W - DP-CO,MF,28-MAR-2016,10,1,INF109KB1TR5,10
IPRU9004,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1281D Pl V - DP-CO,MF,06-APR-2016,10,1,INF109KB1TV7,10
IPRU9005,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1281D Pl V - DP-HYDPO,MF,06-APR-2016,10,1,INF109KB1TW5,10
IPRU9008,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1115D Pl X - DP-CO,MF,05-APR-2016,10,1,INF109KB1TZ8,10
IPRU9009,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1115D Pl X - DP-HYDPO,MF,05-APR-2016,10,1,INF109KB1UA9,10
IPRU9012,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1102D Pl Z - DP-CO,MF,04-MAY-2016,10,1,INF109KB1UP7,10
IPRU9013,ICICI Prud MF - ICICI Prud FMP Sr 78 - 1102D Pl Z - DP-HYDPO,MF,04-MAY-2016,10,1,INF109KB1UQ5,10
IPRU9016,ICICI Prud MF - ICICI Prud FMP SR.79 1218D PL A - DPC,MF,12-MAY-2016,10,1,INF109KB1VB5,10
IPRU9017,ICICI Prud MF - ICICI Prud FMP SR.79 1218D PL A - DPD,MF,12-MAY-2016,10,1,INF109KB1VC3,10
IPRU9018,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1105D Pl B - DP-CO,MF,26-MAY-2016,10,1,INF109KB1VN0,10
IPRU9019,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1105D Pl B - DP-HYDPO,MF,26-MAY-2016,10,1,INF109KB1VO8,10
IPRU9026,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1140D Pl D - DC,MF,08-JUL-2016,10,1,INF109KB1XF2,10
IPRU9027,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1140D Pl D - DD,MF,08-JUL-2016,10,1,INF109KB1XG0,10
IPRU9030,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1130D Pl E - DP-CO,MF,05-JUL-2016,10,1,INF109KB1XJ4,10
IPRU9031,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1130D Pl E - DP-HYDPO,MF,05-JUL-2016,10,1,INF109KB1XK2,10
IPRU9042,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1120D Pl J - DP-CO,MF,10-AUG-2016,10,1,INF109KB1YQ7,10
IPRU9044,ICICI Prud MF - ICICI Prud FMP Sr 79 Pl K - DP-CO,MF,23-AUG-2016,10,1,INF109KB1YU9,10
IPRU9045,ICICI Prud MF - ICICI Prud FMP Sr 79 Pl K - DP-HYDPO,MF,23-AUG-2016,10,1,INF109KB1YV7,10
IPRU9048,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1106D Pl M - DP-CO,MF,31-AUG-2016,10,1,INF109KB1ZK7,10
IPRU9049,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1106D Pl M - DP-HYDPO,MF,31-AUG-2016,10,1,INF109KB1ZL5,10
IPRU9052,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1104D Pl O - DPCU,MF,16-SEP-2016,10,1,INF109KB1ZS0,10
IPRU9053,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1104D Pl O - DPD,MF,16-SEP-2016,10,1,INF109KB1ZT8,10
IPRU9056,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1104D Pl P - DPC,MF,16-SEP-2016,10,1,INF109KB1B63,10
IPRU9057,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1104D Pl P - DPDP,MF,16-SEP-2016,10,1,INF109KB1B71,10
IPRU9064,ICICI Prud MF - ICICI Prud FMP Sr 79 - 1404D Pl T - DP-CO,MF,30-SEP-2016,10,1,INF109KB1C88,10
IPRU9078,ICICI Prud MF - ICICI Prud FMP Sr 80 - 1100D Pl A - DP-CO,MF,28-OCT-2016,10,1,INF109KB1H67,10
IPRU9079,ICICI Prud MF - ICICI Prud FMP Sr 80 - 1100D Pl A - DP-HYDPO,MF,28-OCT-2016,10,1,INF109KB1H75,10
IPRU9088,ICICI Pru MF - ICICI Pru FMP -Sr. 80 - 1248 Days Plan D- DP Cum,MF,29-NOV-2016,10,1,INF109KB1K21,10
IPRU9100,ICICI Prudential Mutual Fund-ICICI Pru FMP-Sr 80-1194 Days Plan F-DPC,MF,03-FEB-2017,10,1,INF109KB1O01,10
IPRU9101,ICICI Prudential Mutual Fund-ICICI Pru FMP-Sr 80-1194 Days Plan F-DPDP,MF,03-FEB-2017,10,1,INF109KB1O19,10
IPRU9102,ICICI Prudential MF - FMP Sr. 80 1187 Days Plan G - DPC,MF,10-FEB-2017,10,1,INF109KB1O35,10
IPRU9103,ICICI Prudential MF - FMP Sr. 80 1187 Days Plan G - DPDP,MF,10-FEB-2017,10,1,INF109KB1O43,10
IPRU9106,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,07-MAR-2017,10,1,INF109KB1Q09,10
IPRU9107,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,07-MAR-2017,10,1,INF109KB1Q17,10
IPRU9110,ICICI Prudential Mutual Fund - FMP Sr 80 - 1253 Days Plan J - DPC,MF,03-MAR-2017,10,1,INF109KB1R65,10
IPRU9116,ICICI Pru. MF - ICICI Pru FMP Pl - Sr. 80 - 1245 Days - Pl - L -DP-Cum,MF,17-MAR-2017,10,1,INF109KB1T22,10
IPRU9117,ICICI Pru. MF - ICICI Pru FMP Pl - Sr. 80 - 1245 Days - Pl-L -DP - DP ,MF,17-MAR-2017,10,1,INF109KB1T30,10
IPRU9120,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,23-MAR-2017,10,1,INF109KB1U03,10
IPRU9121,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,23-MAR-2017,10,1,INF109KB1U11,10
IPRU9122,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,22-MAR-2017,10,1,INF109KB1V28,10
IPRU9123,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,22-MAR-2017,10,1,INF109KB1V36,10
IPRU9124,ICICI Pru MF - ICICI Pru FMP Sr. 80 - 1231 days Plan P - DP - Cum,MF,24-MAR-2017,10,1,INF109KB1V69,10
IPRU9125,ICICI Pru MF - ICICI Pru FMP Sr. 80 - 1231 days Plan P - DP - DP,MF,24-MAR-2017,10,1,INF109KB1V77,10
IPRU9126,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,06-APR-2017,10,1,INF109KB1W01,10
IPRU9127,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,06-APR-2017,10,1,INF109KB1W19,10
IPRU9132,ICICI Prudential Mutual Fund - IPFMP Sr. 80 - 1227 Days Plan Q DPC,MF,28-MAR-2017,10,1,INF109KB1W84,10
IPRU9133,ICICI Prudential Mutual Fund - IPFMP Sr. 80 - 1227 Days Plan Q DPDP,MF,28-MAR-2017,10,1,INF109KB1W92,10
IPRU9142,ICICI Prudential Mutual Fund - ICICI Pru FMP Sr 80-1216 Days Pl U DPC,MF,07-APR-2017,10,1,INF109KB12A4,10
IPRU9143,ICICI Prudential Mutual Fund - ICICI Pru FMP Sr 80-1216 Days Pl U DPDP,MF,07-APR-2017,10,1,INF109KB13A2,10
IPRU9146,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,06-APR-2017,10,1,INF109KB1Z81,10
IPRU9147,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,06-APR-2017,10,1,INF109KB1Z99,10
IPRU9148,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,07-APR-2017,10,1,INF109KB1Y25,10
IPRU9149,ICICI Prudential Mutual Fund - ICICI Prudential Fixed Maturity Plan Se,MF,07-APR-2017,10,1,INF109KB1Y33,10
IPRUIPQRG,ICICI Prudential Mut Fund - ICICI IF QIP-I Retail Cum.,MF,01-APR-2011,10,1,INF109K01LT6,10
IPRUIQRDP,ICICI Prudential Mut Fund - ICICI IF QIP-I Retail DP,MF,01-APR-2011,10,1,INF109K01LV2,10
ISMCSRIIRG,Sundaram MF - Sundaram Select Micro Cap Series II - RP - GO,MF,03-FEB-2014,10,1,INF903J01YY7,10
IVZINA1BDG,Invesco MF – Invesco India AIF - Sr 1 - Pl B - DS-P-GO,MF,25-MAR-2015,10,1,INF205K01V29,10
IVZINA1BRG,Invesco MF – Invesco India AIF - Sr 1 - Pl B - RS-P-GO,MF,25-MAR-2015,10,1,INF205K01V03,10
JD18G,JPMorgan MF - JPM India FMP Ser 18 - Direct - Grw,MF,28-MAR-2013,10,1,INF843K01DI0,10
JMFXXIVCDG,JM Financial MF - JM FMF - Series XXIV Plan C - DP-GO,MF,13-MAR-2014,10,1,INF192K01GE4,10
JMFXXIVCGO,JM Financial MF - JM FMF - Series XXIV Plan C - GO,MF,13-MAR-2014,10,1,INF192K01GC8,10
JMFXXVADG,JM Financial Mutual Fund - JM FMF - SERIES XXV - PLAN A-DG,MF,03-APR-2014,10,1,INF192K01GI5,10
JMFXXVADP,JM Financial Mutual Fund - JM FMF- SERIES XXV - PLAN A-DO,MF,03-APR-2014,10,1,INF192K01GF1,10
JMFXXVAGO,JM Financial Mutual Fund - JM FMF- SERIES XXV - PLAN A-GO,MF,03-APR-2014,10,1,INF192K01GG9,10
JP18G,JPMorgan MF - JPM India FMP Ser 18 - Regular - Grw,MF,28-MAR-2013,10,1,INF843K01DK6,10
KTK171DG,Kotak Mahindra MF - Kotak FMP Series  171 - DP-GO,MF,11-FEB-2015,10,1,INF174K01H08,10
KTK171RG,Kotak Mahindra MF - Kotak FMP Series  171 - RP-GO,MF,11-FEB-2015,10,1,INF174K01G82,10
KTK173DD,Kotak Mahindra MF-Kotak FMP Sr.  172 - DP - Dividend,MF,07-APR-2015,10,1,INF174K01I56,10
KTK173DG,Kotak Mahindra MF-Kotak FMP Sr.  172 - DP - Growth,MF,07-APR-2015,10,1,INF174K01I49,10
KTK173RD,Kotak Mahindra MF-Kotak FMP Sr.  172 - RP - Dividend,MF,07-APR-2015,10,1,INF174K01I31,10
KTK173RG,Kotak Mahindra MF-Kotak FMP Sr.  172 - RP - Growth,MF,07-APR-2015,10,1,INF174K01I23,10
KTK175DG,Kotak Mahindra MF - Kotak FMP  S 175 - DP - GO,MF,29-JUN-2015,10,1,INF174K01R97,10
KTK175RD,Kotak Mahindra MF - Kotak FMP  S 175 - RP - DPO,MF,29-JUN-2015,10,1,INF174K01R89,10
KTK175RG,Kotak Mahindra MF - Kotak FMP  S 175 - RP - GO,MF,29-JUN-2015,10,1,INF174K01R71,10
KTK176DG,Kotak Mahindra MF - Kotak FMP - S 176 -DP - GO ,MF,22-JUL-2015,10,1,INF174K01S96,10
KTK176RD,Kotak Mahindra MF - Kotak FMP - S 176 -RP - DPO ,MF,22-JUL-2015,10,1,INF174K01S88,10
KTK176RG,Kotak Mahindra MF - Kotak FMP - S 176 -RP - GO ,MF,22-JUL-2015,10,1,INF174K01S70,10
KTK178DG,Kotak Mahindra MF - Kotak FMP  S 178 - DP - GO,MF,27-AUG-2015,10,1,INF174K01U01,10
KTK178RD,Kotak Mahindra MF - Kotak FMP  S 178 - RP - DPO,MF,27-AUG-2015,10,1,INF174K01T95,10
KTK178RG,Kotak Mahindra MF - Kotak FMP  S 178 - RP - GO,MF,27-AUG-2015,10,1,INF174K01T87,10
KTK179DD,Kotak Mahindra MF - Kotak FMP Series 179 - DP-DPO,MF,01-OCT-2015,10,1,INF174K01U92,10
KTK179DG,Kotak Mahindra MF - Kotak FMP Series 179 - DP-GO,MF,01-OCT-2015,10,1,INF174K01U84,10
KTK179RD,Kotak Mahindra MF - Kotak FMP Series 179 - RP-DPO,MF,01-OCT-2015,10,1,INF174K01U76,10
KTK179RG,Kotak Mahindra MF - Kotak FMP Series 179 - RP-GO,MF,01-OCT-2015,10,1,INF174K01U68,10
KTK180DG,Kotak Mahindra MF - Kotak FMP Series 180 - DP-GO,MF,19-OCT-2015,10,1,INF174K01Y31,10
KTK180RD,Kotak Mahindra MF - Kotak FMP Series 180 - RP-DPO,MF,19-OCT-2015,10,1,INF174K01Y23,10
KTK180RG,Kotak Mahindra MF - Kotak FMP Series 180 - RP-GO,MF,19-OCT-2015,10,1,INF174K01Y15,10
KTK181DD,Kotak Mahindra MF - Kotak FMP Series 181 - DP-DPO,MF,06-NOV-2015,10,1,INF174K01Z55,10
KTK181DG,Kotak Mahindra MF - Kotak FMP Series 181 - DP-GO,MF,06-NOV-2015,10,1,INF174K01Z48,10
KTK181RD,Kotak Mahindra MF - Kotak FMP Series 181 - RP-DPO,MF,06-NOV-2015,10,1,INF174K01Z63,10
KTK181RG,Kotak Mahindra MF - Kotak FMP Series 181 - RP-GO,MF,06-NOV-2015,10,1,INF174K01Z30,10
KTK182DD,Kotak Mahindra MF - Kotak FMP Series 182 - DP - DPO,MF,04-DEC-2015,10,1,INF174K015A5,10
KTK182DG,Kotak Mahindra MF - Kotak FMP Series 182 - DP - GO,MF,04-DEC-2015,10,1,INF174K014A8,10
KTK182RD,Kotak Mahindra MF - Kotak FMP Series 182 - RP - DPO,MF,04-DEC-2015,10,1,INF174K013A0,10
KTK182RG,Kotak Mahindra MF - Kotak FMP Series 182 - RP - GO,MF,04-DEC-2015,10,1,INF174K012A2,10
KTK183DG,Kotak Mahindra MF - Kotak FMP Series 183 - Direct Plan Growth,MF,01-JAN-2016,10,1,INF174K012B0,10
KTK183RD,Kotak Mahindra MF - Kotak FMP Series 183 - Reg Plan Dividend,MF,01-JAN-2016,10,1,INF174K011B2,10
KTK183RG,Kotak Mahindra MF - Kotak FMP Series 183 - Reg Plan Growth,MF,01-JAN-2016,10,1,INF174K010B4,10
KTK185DG,Kotak Mahindra MF - Kotak FMP Sr 185 - DP-GO,MF,27-JAN-2016,10,1,INF174K010C2,10
KTK185RD,Kotak Mahindra MF - Kotak FMP Sr 185 - RP-DPO,MF,27-JAN-2016,10,1,INF174K019B5,10
KTK185RG,Kotak Mahindra MF - Kotak FMP Sr 185 - RP-GO,MF,27-JAN-2016,10,1,INF174K018B7,10
KTK186DG,Kotak Mahindra MF - Kotak FMP Series 186 - DP-GO,MF,09-FEB-2016,10,1,INF174K014C4,10
KTK186RD,Kotak Mahindra MF - Kotak FMP Series 186 - RP-DPO,MF,09-FEB-2016,10,1,INF174K013C6,10
KTK186RG,Kotak Mahindra MF - Kotak FMP Series 186 - RP-GO,MF,09-FEB-2016,10,1,INF174K012C8,10
KTK187DG,Kotak Mahindra MF - Kotak FMP Series 187 - DP-GO,MF,02-MAR-2016,10,1,INF174K018C5,10
KTK187RD,Kotak Mahindra MF - Kotak FMP Series 187 - RP-DPO,MF,02-MAR-2016,10,1,INF174K017C7,10
KTK187RG,Kotak Mahindra MF - Kotak FMP Series 187 - RP-GO,MF,02-MAR-2016,10,1,INF174K016C9,10
KTK189DD,Kotak Mahindra MF - Kotak FMP Sr 189 - DP-DPO,MF,25-FEB-2016,10,1,INF174K017D5,10
KTK189DG,Kotak Mahindra MF - Kotak FMP Sr 189 - DP-GO,MF,25-FEB-2016,10,1,INF174K016D7,10
KTK189RD,Kotak Mahindra MF - Kotak FMP Sr 189 -  RP-DPO,MF,25-FEB-2016,10,1,INF174K015D9,10
KTK189RG,Kotak Mahindra MF - Kotak FMP Sr 189 - RP-GO,MF,25-FEB-2016,10,1,INF174K014D2,10
KTK190DD,Kotak Mahindra MF - Kotak FMP Series 190 - DP-DPO,MF,08-MAR-2016,10,1,INF174K015E7,10
KTK190DG,Kotak Mahindra MF - Kotak FMP Series 190 - DP-GO,MF,08-MAR-2016,10,1,INF174K014E0,10
KTK190RD,Kotak Mahindra MF - Kotak FMP Series 190 - RP-DPO,MF,08-MAR-2016,10,1,INF174K013E2,10
KTK190RG,Kotak Mahindra MF - Kotak FMP Series 190 - RP-GO,MF,08-MAR-2016,10,1,INF174K012E4,10
KTK191DG,Kotak Mahindra MF - Kotak FMP Series 191 - DP-GO,MF,01-APR-2016,10,1,INF174K018E1,10
KTK191RD,Kotak Mahindra MF - Kotak FMP Series 191 - RP-DPO,MF,01-APR-2016,10,1,INF174K017E3,10
KTK191RG,Kotak Mahindra MF - Kotak FMP Series 191 - RP-GO,MF,01-APR-2016,10,1,INF174K016E5,10
KTK192DG,Kotak Mahindra MF - Kotak FMP Series 192 - DP-GO,MF,07-APR-2016,10,1,INF174K012F1,10
KTK192RD,Kotak Mahindra MF - Kotak FMP Series 192 - RP-DPO,MF,07-APR-2016,10,1,INF174K011F3,10
KTK192RG,Kotak Mahindra MF - Kotak FMP Series 192 - RP-GO,MF,07-APR-2016,10,1,INF174K010F5,10
KTK193DG,Kotak Mahindra MF - Kotak FMP   Sr 193 - DPG,MF,06-MAY-2016,10,1,INF174K016F2,10
KTK193RD,Kotak Mahindra MF - Kotak FMP   Sr 193 - RPD,MF,06-MAY-2016,10,1,INF174K015F4,10
KTK193RG,Kotak Mahindra MF - Kotak FMP   Sr 193 - RPG,MF,06-MAY-2016,10,1,INF174K014F7,10
KTK194DG,Kotak Mahindra MF - Kotak FMP Sr 194 - DPG ,MF,18-MAY-2016,10,1,INF174K010G3,10
KTK194RD,Kotak Mahindra MF - Kotak FMP Sr 194 - RPD,MF,18-MAY-2016,10,1,INF174K019F6,10
KTK194RG,Kotak Mahindra MF - Kotak FMP Sr 194 - RPG,MF,18-MAY-2016,10,1,INF174K018F8,10
KTK196DG,Kotak Mahindra MF - Kotak FMP Series 196 - DP-GO,MF,29-JUL-2016,10,1,INF174K015H0,10
KTK196RD,Kotak Mahindra MF - Kotak FMP Series 196 - RP-DPO,MF,29-JUL-2016,10,1,INF174K014H3,10
KTK196RG,Kotak Mahindra MF - Kotak FMP Series 196 - RP-GO,MF,29-JUL-2016,10,1,INF174K013H5,10
KTK199DG,Kotak Mahindra Mutual Fund - Kotak FMP Series 199 - 1147 Days DPGO,MF,17-FEB-2017,10,1,INF174K018K8,10
KTK199RD,Kotak Mahindra Mutual Fund - Kotak FMP Series 199 - 1147 Days RPDO,MF,17-FEB-2017,10,1,INF174K017K0,10
KTK199RG,Kotak Mahindra Mutual Fund - Kotak FMP Series 199 - 1147 Days RPGO,MF,17-FEB-2017,10,1,INF174K016K2,10
KTK200DD,Kotak Mahindra Mutual Fund - Kotak FMP Series 200 - 1158 days - Kotak ,MF,20-MAR-2017,10,1,INF174K014M3,10
KTK200DG,Kotak Mahindra Mutual Fund - Kotak FMP Series 200 - 1158 days - Kotak ,MF,20-MAR-2017,10,1,INF174K013M5,10
KTK200RD,Kotak Mahindra Mutual Fund - Kotak FMP Series 200 - 1158 days - Kotak ,MF,20-MAR-2017,10,1,INF174K012M7,10
KTK200RG,Kotak Mahindra Mutual Fund - Kotak FMP Series 200 - 1158 days - Kotak ,MF,20-MAR-2017,10,1,INF174K011M9,10
KTK202DD,Kotak Mahindra Mutual Fund - Kotak FMP Series 202 - Kotak FMP Series 2,MF,05-APR-2017,10,1,INF174K012N5,10
KTK202DG,Kotak Mahindra Mutual Fund - Kotak FMP Series 202 - Kotak FMP Series 2,MF,05-APR-2017,10,1,INF174K011N7,10
KTK202RD,Kotak Mahindra Mutual Fund - Kotak FMP Series 202 - Kotak FMP Series 2,MF,05-APR-2017,10,1,INF174K010N9,10
KTK202RG,Kotak Mahindra Mutual Fund - Kotak FMP Series 202 - Kotak FMP Series 2,MF,05-APR-2017,10,1,INF174K019M2,10
KTK203DD,Kotak Mahindra Mutual Fund - Kotak FMP Series 203 - 1100 Days - DPDP,MF,09-MAY-2017,10,1,INF174K010O7,10
KTK203DG,Kotak Mahindra Mutual Fund - Kotak FMP Series 203 - 1100 Days - DPGO,MF,09-MAY-2017,10,1,INF174K019N0,10
KTK203RD,Kotak Mahindra Mutual Fund - Kotak FMP Series 203 - 1100 Days - RPDP,MF,09-MAY-2017,10,1,INF174K018N2,10
KTK203RG,Kotak Mahindra Mutual Fund - Kotak FMP Series 203 - 1100 Days - RPGO,MF,09-MAY-2017,10,1,INF174K017N4,10
KTK204DD,Kotak Mahindra Mutual Fund - Kotak FMP Series 204 - Kotak FMP Series 2,MF,29-MAY-2017,10,1,INF174K017O2,10
KTK204DG,Kotak Mahindra Mutual Fund - Kotak FMP Series 204 - Kotak FMP Series 2,MF,29-MAY-2017,10,1,INF174K016O4,10
KTK204RD,Kotak Mahindra Mutual Fund - Kotak FMP Series 204 - Kotak FMP Series 2,MF,29-MAY-2017,10,1,INF174K015O6,10
KTK204RG,Kotak Mahindra Mutual Fund - Kotak FMP Series 204 - Kotak FMP Series 2,MF,29-MAY-2017,10,1,INF174K014O9,10
LICMFC4D,LIC MF - LIC MF CPOF Sr 4 - RP-DPO,MF,21-JUL-2014,10,1,INF767K01KZ0,10
LICMFC4G,LIC MF - LIC MF CPOF Sr 4 - RP-GO,MF,21-JUL-2014,10,1,INF767K01LA1,10
LICMFC4G1,LIC MF - LIC MF CPOF Sr 4 - DP-GO,MF,21-JUL-2014,10,1,INF767K01LC7,10
LICMFCR2D,LIC MF - LIC MF CPOF Sr 2 - RP-DPO,MF,05-DEC-2016,10,1,INF767K01PH7,10
LICMFCR2G,LIC MF - LIC MF CPOF Sr 2 - RP-GO,MF,05-DEC-2016,10,1,INF767K01PI5,10
LICMFCR2G1,LIC MF - LIC MF CPOF Sr 2 - DP-GO ,MF,05-DEC-2016,10,1,INF767K01PK1,10
LICNFA1D1,LIC MF - LIC MF DAFTP - S 1 - DP - DPO,MF,20-JUL-2015,10,1,INF767K01OE7,10
LICNFA1DP,LIC MF - LIC MF DAFTP - S 1 - RP - DPO,MF,20-JUL-2015,10,1,INF767K01OC1,10
LICNFA1G1,LIC MF - LIC MF DAFTP - S 1 - DP - GO,MF,20-JUL-2015,10,1,INF767K01OF4,10
LICNFA1GP,LIC NOMURA MF - LIC Nomura MF DAFTP - S 1 - RP - GO,MF,20-JUL-2015,10,1,INF767K01OD9,10
LICNFA2D1,LIC MF - LIC MF Dual Adv FTP Sr 2 - DP-DPO,MF,12-OCT-2015,10,1,INF767K01OM0,10
LICNFA2DP,LIC MF - LIC MF Dual Adv FTP Sr 2 - RP-DPO,MF,12-OCT-2015,10,1,INF767K01OK4,10
LICNFA2G1,LIC MF - LIC MF Dual Adv FTP Sr 2 - DP-GO,MF,12-OCT-2015,10,1,INF767K01ON8,10
LICNFA2GP,LIC MF - LIC MF Dual Adv FTP Sr 2 - RP-GO,MF,12-OCT-2015,10,1,INF767K01OL2,10
LICNFA3D1,LIC MF - LIC MF Dual Adv FTP Sr 3 - DP-DPO,MF,27-NOV-2015,10,1,INF767K01OQ1,10
LICNFA3DP,LIC MF - LIC MF Dual Adv FTP Sr 3 - RP-DPO,MF,27-NOV-2015,10,1,INF767K01OO6,10
LICNFA3G1,LIC MF - LIC MF Dual Adv FTP Sr 3 - DP-GO,MF,27-NOV-2015,10,1,INF767K01OR9,10
LICNFA3GP,LIC MF - LIC MF Dual Adv FTP Sr 3 - RP-GO,MF,27-NOV-2015,10,1,INF767K01OP3,10
LICNFC5D,LIC MF - LIC MF CPOF - Sr 5 - RP-DPO,MF,10-OCT-2014,10,1,INF767K01LX3,10
LICNFC5D1,LIC MF - LIC MF CPOF - Sr 5 - DP-DPO,MF,10-OCT-2014,10,1,INF767K01LZ8,10
LICNFC5G,LIC MF - LIC MF CPOF - Sr 5 - RP-GO,MF,10-OCT-2014,10,1,INF767K01LY1,10
LICNFC5G1,LIC MF - LIC MF CPOF - Sr 5 - DP-GO,MF,10-OCT-2014,10,1,INF767K01MA9,10
LICNFD1D,LIC MF - LIC MF DIV EQ FUND Sr. 1 Reg. Pl. Div. Pay.,MF,16-SEP-2014,10,1,INF767K01LL8,10
LICNFD1D1,LIC MF - LIC MF DIV EQ FUND Sr. 1 Dir. Div. Pay.,MF,16-SEP-2014,10,1,INF767K01LN4,10
LICNFD1G,LIC MF - LIC MF DIV EQ FUND Sr. 1  Reg. Pl. Growth,MF,16-SEP-2014,10,1,INF767K01LM6,10
LICNFD1G1,LIC MF - LIC MF DIV EQ FUND Sr. 1 Dir. Pl. Growth,MF,16-SEP-2014,10,1,INF767K01LO2,10
LICNFD2D,LIC MF - LIC MF DEF Series 2 - RP-DPO,MF,08-DEC-2014,10,1,INF767K01MJ0,10
LICNFD2D1,LIC MF - LIC MF DEF Series 2 - DP-DPO,MF,08-DEC-2014,10,1,INF767K01ML6,10
LICNFD2G,LIC MF - LIC MF DEF Series 2 - RP-GO,MF,08-DEC-2014,10,1,INF767K01MK8,10
LICNFD2G1,LIC MF - LIC MF DEF Series 2 - DP-GO,MF,08-DEC-2014,10,1,INF767K01MM4,10
LICNFE9D,LIC MF - FMP Series 89 - Regular Dividend,MF,27-OCT-2014,10,1,INF767K01MB7,10
LICNFE9G,LIC MF - FMP Series 89 - Regular Growth,MF,27-OCT-2014,10,1,INF767K01MC5,10
LICNFE9G1,LIC MF - FMP Series 89 - Direct Growth,MF,27-OCT-2014,10,1,INF767K01ME1,10
LICNFN0D,LIC MF - LIC MF FMP Series 90 - RP-DPO,MF,20-NOV-2014,10,1,INF767K01MF8,10
LICNFN0D1,LIC MF - LIC MF FMP Series 90 - DP-DPO,MF,20-NOV-2014,10,1,INF767K01MH4,10
LICNFN0G,LIC MF - LIC MF FMP Series 90 - RP-GO,MF,20-NOV-2014,10,1,INF767K01MG6,10
LICNFN0G1,LIC MF - LIC MF FMP Series 90 - DP-GO,MF,20-NOV-2014,10,1,INF767K01MI2,10
LICNFN2D,LIC MF - LIC MF FMP Series 92 - RP-DPO,MF,17-DEC-2014,10,1,INF767K01MR3,10
LICNFN2G,LIC MF - LIC MF FMP Series 92 - RP-GO,MF,17-DEC-2014,10,1,INF767K01MS1,10
LICNFN2G1,LIC MF - LIC MF FMP Series 92 - DP-GO,MF,17-DEC-2014,10,1,INF767K01MU7,10
LICNFR3D,LIC MF - LIC MF Rajiv Gandhi ESS Sr 3 - RP-DPO  Regular,MF,12-FEB-2015,10,1,INF767K01MW3,10
LICNFR3D1,LIC MF - LIC MF Rajiv Gandhi ESS Sr 3 - DP-DPO  Direct -,MF,12-FEB-2015,10,1,INF767K01MY9,10
